,ENGAGED_df6,prob,prob_d
53165,0,0.16394858133882498,0
61612,0,0.15395985037068008,0
25165,0,0.1616441551284818,0
33911,1,0.6973900264509802,1
58540,0,0.127060824312641,0
54677,0,0.07045026616320624,0
13106,0,0.1313084622455089,0
58635,0,0.09023889958090509,0
54448,0,0.07564876503506507,0
52424,1,0.14420149334134053,0
48309,1,0.7441055415637301,1
47692,0,0.11323105471708012,0
15610,0,0.09123650351052986,0
73334,0,0.14566634539858953,0
60307,0,0.1534407949334557,0
1581,0,0.15114209319829058,0
66033,0,0.1884587475309335,0
52575,1,0.16703282100867828,0
16270,0,0.2047732765903793,0
21645,0,0.07487507168961374,0
58303,1,0.718277576115172,1
31303,1,0.9274884605396209,1
510,0,0.15798686869367679,0
58192,0,0.13842984238978823,0
43672,0,0.18099010626266765,0
24919,0,0.09271386438320928,0
38273,1,0.3711520728495302,1
36273,0,0.21277130538106545,0
64256,1,0.14671176105414369,0
21449,1,0.17186082102698338,0
64766,0,0.06712682517827562,0
26915,0,0.06709534221797316,0
5217,0,0.7493238467909243,1
41560,0,0.16333862562522597,0
18270,0,0.14006796736190297,0
55815,0,0.08950199343120617,0
74117,0,0.16385225679519438,0
75179,0,0.16266515358357553,0
80632,0,0.1381074566569863,0
31398,0,0.14274140946159727,0
61506,0,0.11417779264639923,0
31348,0,0.06310189102403112,0
60616,0,0.07908684123321696,0
63701,1,0.16935568062735454,0
82429,0,0.17393137398414646,0
74939,0,0.10077815101670798,0
35522,1,0.9514169912543056,1
43212,0,0.10389739870332002,0
45821,0,0.07918889869328466,0
56741,1,0.9874512978794938,1
29754,1,0.7300282625585025,1
80315,1,0.157447839619071,0
39312,0,0.19420624108723805,0
60586,0,0.11922368013017727,0
14532,0,0.11459357977278005,0
9469,1,0.15493592104683135,0
65943,1,0.7996688972704151,1
12789,1,0.15808392615918726,0
20823,0,0.08631167027435699,0
7480,1,0.24805380127439827,0
10253,0,0.1102847681373096,0
5843,1,0.06541636315100116,0
73251,0,0.08561164388485022,0
28951,0,0.10887555067094279,0
39044,0,0.1366136394182686,0
36439,0,0.08536275402163093,0
56997,0,0.23341992120769242,0
45758,0,0.08760008830382869,0
20618,1,0.13368110807731443,0
72547,0,0.9310364334759221,1
3649,0,0.08226922463497924,0
79174,1,0.16875299001086427,0
44521,1,0.0992403626090026,0
9149,1,0.1070382618299892,0
28206,0,0.12174968384128655,0
79077,0,0.07047628107774045,0
33415,0,0.13465543578525863,0
76161,0,0.07206888226225462,0
40694,0,0.9991492723076677,1
14883,0,0.15620840645651246,0
29333,0,0.09364408832924354,0
13085,0,0.1505610563709048,0
17950,0,0.11375315101724703,0
4788,0,0.1082383826941954,0
2695,1,0.1520792917401166,0
40484,0,0.10873368996245815,0
25470,0,0.08430378177988788,0
11612,0,0.15695406443632653,0
68604,0,0.10856892030716188,0
21104,0,0.12851118058317748,0
52735,0,0.12001167973914698,0
79963,0,0.1412465158321534,0
69242,0,0.13928963085218182,0
66429,0,0.1632237373744487,0
57906,0,0.16034574185813935,0
32246,0,0.059754718690711,0
1126,1,0.9991359676900388,1
42945,0,0.13932912056012944,0
18571,1,0.4607099952736575,1
24306,0,0.13099961031411358,0
79016,1,0.16853700065592545,0
44824,0,0.08339603600374795,0
48272,0,0.18772598220395448,0
68592,0,0.12590373729578874,0
58267,0,0.07749229586805767,0
61054,0,0.12888793761969825,0
6629,0,0.09892824675017875,0
18229,0,0.1614595529515172,0
35302,0,0.10025730323974139,0
30803,0,0.13705558661314513,0
39955,1,0.06294162980317125,0
58560,0,0.09997616039758084,0
64495,0,0.13447140360453458,0
65397,0,0.1683838106649422,0
65486,0,0.12042349907368043,0
41688,0,0.13425605395516294,0
3662,0,0.0637487018393933,0
39922,0,0.06794660300327533,0
79763,0,0.199518645730854,0
53345,0,0.11693759875357362,0
50301,0,0.20722554260443166,0
9632,0,0.14839177074918616,0
791,0,0.1021025388656295,0
26466,0,0.09817601199681675,0
4651,1,0.9991807261820584,1
28019,0,0.1288224139552648,0
20065,1,0.7723800996452704,1
12366,0,0.11675436995980942,0
39871,1,0.9405947949697204,1
81807,0,0.11557345826405807,0
60540,0,0.12697148398051647,0
47790,0,0.15834408535676378,0
43650,1,0.12314364538429964,0
70543,1,0.8530408604529891,1
44227,0,0.10850263853510107,0
16975,0,0.059162093792599825,0
77284,1,0.8706693463930407,1
24454,0,0.0822739829274638,0
24144,0,0.13984253571624058,0
22233,0,0.18854257770944735,0
41836,0,0.0718835194447775,0
14447,0,0.0661025044262618,0
76380,0,0.09554078671172328,0
4724,0,0.14359811805230516,0
45751,0,0.13419606166369133,0
11386,1,0.18271594519142717,0
5748,0,0.10758727486151605,0
38864,0,0.1024137334958198,0
9090,0,0.05928994762900766,0
65176,0,0.1075640917951281,0
55578,0,0.0922210110957485,0
69009,0,0.14636364713754044,0
47482,0,0.10528559766158223,0
4109,0,0.15399550531603629,0
76629,0,0.17313729378027226,0
2841,0,0.07872824270860915,0
16964,1,0.2729623962885459,1
45979,0,0.0839291852994694,0
49829,0,0.07891711690837455,0
60301,0,0.12784905972470942,0
41374,1,0.18191454873321725,0
50819,0,0.14549119098286148,0
6230,0,0.10680969831392266,0
9855,0,0.1286608466203202,0
77879,0,0.11605850660126744,0
25638,0,0.14695232025298252,0
25525,0,0.16093967429409886,0
75145,0,0.09095937508065069,0
51005,0,0.16090918037746954,0
34755,0,0.7841819379109137,1
698,0,0.10243830626707015,0
47616,0,0.1335666473523408,0
82004,0,0.08904293719943436,0
70520,0,0.0712074795963285,0
19800,0,0.1276208058862898,0
80224,0,0.159751396533033,0
76374,0,0.09180347083983234,0
70238,0,0.0687049756876364,0
71762,0,0.06486367611687603,0
30605,0,0.14022740416618176,0
59890,1,0.9898093646542651,1
13786,0,0.09258751569319278,0
5708,0,0.13852360096720126,0
33660,0,0.12336443400231793,0
41294,1,0.13907420937090834,0
73126,0,0.11444109701137925,0
53374,1,0.39557722054157335,1
17880,0,0.12258137513729647,0
25142,0,0.17862594389952005,0
68868,0,0.12406027980905479,0
51301,0,0.06607789878187437,0
40495,0,0.16285930394731352,0
3152,0,0.13002229697377102,0
28557,0,0.16129708183793307,0
4248,0,0.12926493636988448,0
55408,0,0.08489539830941199,0
9601,0,0.13796130859521535,0
7441,0,0.06337083999172212,0
4468,0,0.1249446672439391,0
73625,0,0.1614498867624705,0
12543,0,0.06054870696144096,0
78489,0,0.1355659208774989,0
49910,0,0.08035740682454698,0
22097,0,0.11349845491940358,0
80347,0,0.05948182268906592,0
5759,0,0.07523905347229012,0
78597,0,0.0729598643165732,0
20381,0,0.16474251335470072,0
27454,1,0.15924992782760305,0
34158,0,0.11851569505777731,0
48301,0,0.14998038604764546,0
39150,0,0.09764543763385085,0
79889,0,0.1158767667444914,0
2597,1,0.9186237500955363,1
9209,0,0.09562932986153844,0
31938,0,0.1597013542627604,0
65217,0,0.11416281173106935,0
31373,0,0.16745940781084984,0
35002,1,0.08515512272516251,0
58873,0,0.1146773251932983,0
56630,0,0.17881144801289495,0
64650,0,0.15045531192029915,0
71709,0,0.08891682395330085,0
58654,1,0.60977784359874,1
22697,0,0.10105494798394883,0
202,0,0.07288780692363672,0
45116,0,0.14675694982196386,0
35867,0,0.06391402032135667,0
55843,1,0.1429515743973055,0
73347,1,0.16323633574014723,0
58703,0,0.0948472272849403,0
40379,0,0.058281007745379705,0
70148,1,0.12876816204814778,0
37835,0,0.1057176623720126,0
57761,0,0.09236578868373792,0
76566,0,0.17199961186990753,0
73824,0,0.14411084838641466,0
9543,0,0.06022104314375502,0
45988,0,0.16177493630006926,0
3269,0,0.10129384730884129,0
28668,0,0.15430219587176197,0
42000,0,0.1411234151124242,0
68708,0,0.16652746180783026,0
29751,1,0.12209775910133393,0
46696,1,0.9329442390568593,1
80884,0,0.07849299514099908,0
17648,0,0.10088380929133257,0
4287,0,0.12320219085932356,0
75233,0,0.22225381863022783,0
53531,0,0.1358037076537285,0
31201,0,0.10090288785198598,0
14002,1,0.21535590275053945,0
68008,0,0.10357473300824227,0
80878,1,0.11748891664528882,0
272,0,0.16975554603134677,0
32397,0,0.15579010714587235,0
14359,0,0.10765313899743859,0
25593,1,0.9765549839302545,1
987,0,0.10870124061766132,0
34120,0,0.07509763979331492,0
20154,1,0.7923381473003304,1
30451,0,0.10300763611703839,0
39797,0,0.1249854883428541,0
57673,1,0.14743716612310692,0
15594,0,0.05951080209007353,0
50909,0,0.07248849113316927,0
21167,0,0.08194867612684048,0
59120,0,0.15668752876307723,0
61495,0,0.08408433508113566,0
47556,0,0.14437632801187017,0
15639,1,0.32606198389259694,1
29020,0,0.1037013692796129,0
36351,0,0.12768490402003407,0
69607,0,0.0627501436019976,0
55398,1,0.5579911624703642,1
63876,0,0.14524914921123827,0
27830,1,0.4825775974421757,1
1743,0,0.05962691049460287,0
80314,1,0.9826862184669506,1
67148,0,0.12177889198378916,0
6837,0,0.09140751540960107,0
6596,0,0.16056316062884707,0
68393,0,0.09549510539970416,0
46146,0,0.15569356894070174,0
43934,0,0.09914936125278685,0
78495,0,0.09706682826199733,0
44341,0,0.1385803579168973,0
43859,0,0.1459957177501348,0
33933,0,0.12159664524399312,0
70094,0,0.8210871567996612,1
69019,0,0.11806943670610648,0
62837,1,0.11762574404629506,0
47216,0,0.09404944228549203,0
13755,0,0.0797538142315145,0
34421,0,0.10068232131148884,0
79267,0,0.6156336632430326,1
41435,0,0.07748258037379493,0
76014,1,0.10264674149878003,0
45203,0,0.16405653196806383,0
42814,0,0.1753284240936882,0
56505,0,0.1810205484963984,0
81158,0,0.06774779889134709,0
15462,0,0.06667123426999572,0
68197,0,0.05600993695169092,0
69538,0,0.2017274853885766,0
27707,0,0.0767501395479274,0
56490,1,0.1675405772827564,0
56797,0,0.1276155300946416,0
10683,1,0.10112323724374142,0
72710,1,0.07266979180586287,0
28311,0,0.059321842806419965,0
12782,1,0.9750763812603642,1
41023,0,0.1796822980374903,0
35528,0,0.6330915678134651,1
52384,0,0.10946735211437837,0
32008,0,0.1833965331881761,0
23214,1,0.1530420339091007,0
23316,0,0.09997158599874036,0
24289,0,0.12689681468077496,0
30198,1,1.0,1
21882,0,0.16868984685420144,0
43322,0,0.1184793688956503,0
47080,0,0.06273924502979018,0
74593,0,0.17541987034319007,0
16494,0,0.1333591581069239,0
38740,0,0.12579577198166852,0
12392,0,0.14098144443944013,0
35829,0,0.09267184694642783,0
45948,1,0.16092274998198725,0
55299,0,0.09530034243924276,0
35234,0,0.1476445769376576,0
69254,0,0.32335170630030075,1
56606,0,0.12950640146571654,0
26748,0,0.11955384135808701,0
64450,0,0.08029818907528222,0
80813,0,0.7921828790866684,1
30998,1,0.15107501716646352,0
33044,1,0.12129571050271025,0
38691,1,0.18038415680909878,0
19915,1,0.9845993221253461,1
418,0,0.19758303370254632,0
57315,1,0.18941237923932713,0
2683,0,0.1102632990656221,0
28210,0,0.12485570797408609,0
82182,0,0.0812194177459605,0
53665,1,0.24171157944011354,0
25784,0,0.16190021126516183,0
50146,0,0.12598757446544886,0
62351,1,0.13902915595728088,0
13270,0,0.11121378893869024,0
56987,0,0.1951317752641214,0
32487,0,0.1597001469830941,0
4212,0,0.08327233346310366,0
79349,0,0.10050521209592486,0
51255,0,0.09909345051917512,0
28765,0,0.14919040976826634,0
63065,0,0.17529587454039067,0
74702,0,0.09401783351592428,0
45878,0,0.1310025234841403,0
58160,0,0.10459289654394055,0
5254,0,0.09395993142425385,0
11676,1,0.11365478503209922,0
71274,1,0.11693041725095998,0
32134,1,0.1778530671416845,0
39043,0,0.0906650013283547,0
74219,0,0.12356149186867059,0
21661,1,0.5733547143457964,1
6211,0,0.16966351395447857,0
35236,0,0.1071488210509437,0
30472,1,0.16780575349795995,0
1592,0,0.1712676912648116,0
53393,0,0.0943637838935946,0
51096,0,0.15962173214042358,0
59272,0,0.09875669752971622,0
11815,0,0.12547610226144096,0
7404,0,0.10002600701371463,0
928,0,0.12325733812073857,0
11381,1,0.06288047013470877,0
63424,1,0.947997819702156,1
17551,0,0.09658510068264733,0
41830,0,0.11477292057796841,0
23627,0,0.08454898584521163,0
43348,0,0.08852612669890515,0
19217,0,0.09389499667209096,0
59533,0,0.06959709814028361,0
72506,1,0.8204087508967884,1
73440,0,0.08396331374380564,0
17006,0,0.06910532689109312,0
51268,0,0.1507665262667217,0
11010,0,0.1346249662500717,0
41854,1,0.2854918190141961,1
70215,1,0.062464949575975405,0
4889,0,0.11922631906493326,0
12171,1,0.12882403048120653,0
23399,1,0.9619095410484451,1
41711,1,0.3040888890841673,1
50998,0,0.11120701354102569,0
38524,1,0.10241579878929363,0
24834,0,0.08289132405670412,0
47296,0,0.06796542306020062,0
42371,1,0.9210669372945048,1
73317,0,0.09329660516837711,0
70314,0,0.12844639212636366,0
49405,1,0.7014603997196773,1
6603,0,0.053745318559992455,0
44782,0,0.1904764889914285,0
221,0,0.07703460702396253,0
8902,0,0.08468347028547915,0
36687,0,0.08473659972101685,0
65324,0,0.055808320495283344,0
13334,0,0.13213602618419332,0
36403,1,0.7463290342532245,1
63026,0,0.7023392336448625,1
4389,0,0.07626101906795266,0
68361,0,0.10606249225503261,0
72672,0,0.0839729539025719,0
31982,0,0.17764946922094033,0
4048,1,0.9440460700760112,1
37397,0,0.13185833372710176,0
17187,0,0.08995403114931157,0
70255,0,0.18140344849911194,0
29112,0,0.13925968878971057,0
49979,1,0.07628129634528473,0
23986,0,0.07874256611672437,0
29003,0,0.18443532284925726,0
40902,0,0.08097944812245646,0
71827,0,0.43844350456522335,1
75247,0,0.0626832373239358,0
63405,1,0.8258692094250012,1
70321,0,0.08374048554513087,0
18930,0,0.6153398076002711,1
25094,0,0.18010000389086084,0
29374,1,0.8192694827282678,1
60297,0,0.07439814100389329,0
29712,0,0.07035544027610499,0
21339,0,0.09330504623054522,0
5365,0,0.12564396839985803,0
16268,0,0.09910362608721028,0
30722,0,0.12170163173356395,0
32404,0,0.08655101825826349,0
51124,1,0.14484473516615734,0
36190,0,0.10410555338012105,0
67186,0,0.10257811876502779,0
33978,0,0.12650249424851154,0
66332,1,0.24572883826999226,0
8927,0,0.06056258522665476,0
25054,0,0.11947465408629568,0
38628,0,0.11169778934153787,0
20459,0,0.1303907377001754,0
32952,1,0.9353078470806508,1
10723,0,0.07400966835848925,0
3669,0,0.10376155836581671,0
45557,0,0.3780587995026935,1
73515,0,0.08746256098235337,0
8315,0,0.13319601487893798,0
62441,0,0.2172909174774698,0
48477,0,0.10196237987404852,0
61761,0,0.06818228344107023,0
40814,0,0.10289919250668586,0
69640,0,0.11096003507085461,0
50549,0,0.08413412200777756,0
43718,0,0.06781290293960131,0
7329,0,0.0782264990835197,0
57940,0,0.1870665274299385,0
62451,0,0.22576577132556294,0
31866,0,0.15055218205303203,0
4161,0,0.16291453351096816,0
52804,0,0.16200927983772428,0
10795,0,0.1271979502240297,0
82785,0,0.07093011991775038,0
22940,0,0.09549537335858448,0
70222,0,0.0930382805386125,0
33338,0,0.060619076253436925,0
31916,0,0.08956943739792851,0
1062,0,0.8660523459108359,1
47571,0,0.1337662206066733,0
24749,0,0.1524208940309649,0
66216,0,0.14972328004795382,0
40795,0,0.13664364315844996,0
53360,0,0.10941717388181613,0
30696,0,0.09708805074631643,0
49274,0,0.11970267014206275,0
74790,0,0.06691813282210823,0
12640,0,0.1101598679582075,0
7910,0,0.09473588265997356,0
79973,0,0.11514342512317323,0
17808,1,0.9960942611106163,1
51,0,0.14607865127538275,0
25754,1,0.10288092693363678,0
13885,0,0.0787183090647858,0
8894,0,0.12993530572983245,0
1208,0,0.20127003855172013,0
38476,0,0.10643104904343799,0
20286,0,0.0694569181902157,0
22276,0,0.12055247500947437,0
32332,0,0.0650820128491075,0
44385,0,0.1935624935915408,0
59897,0,0.067214975937362,0
73687,0,0.19889783228109553,0
47831,1,0.9168497230223375,1
81310,0,0.07696572206513529,0
70651,0,0.0916833167213744,0
35566,0,0.09492946776019065,0
72797,0,0.06297875330220412,0
36336,0,0.08436335312265554,0
26323,0,0.6619847158145512,1
66023,1,0.11359753819220512,0
56988,0,0.14796801744361393,0
18255,0,0.09760359289394369,0
56727,1,0.9945626726603578,1
1751,0,0.08823565641508964,0
6239,1,0.16468484689005888,0
50166,0,0.17865153272520756,0
23422,0,0.0964025385546565,0
33754,0,0.13534650238257087,0
42376,1,0.9761135532557986,1
11801,0,0.05986467611300273,0
32085,0,0.14791806017186443,0
63752,0,0.1197175307761089,0
10080,1,0.14455721552552953,0
34866,0,0.18757897656895525,0
4302,0,0.13325748066271698,0
59979,0,0.16294326265490922,0
82737,0,0.1315309669128774,0
77139,1,0.0611182396866464,0
8363,1,0.11647106124027405,0
56461,0,0.14884800906287293,0
7679,1,0.9560847012740702,1
82340,0,0.07203183414076178,0
14423,0,0.10838106503068917,0
36144,1,0.14666044798720015,0
13149,1,0.929206065029986,1
31234,0,0.12006664999285535,0
54097,0,0.10322104877266228,0
46125,1,0.11785786577449713,0
1963,0,0.16778977981214835,0
28116,0,0.1821009064240437,0
14917,0,0.13211442490724024,0
45457,0,0.11920897114900213,0
7372,1,0.713037114100267,1
36386,0,0.12413241779217477,0
30396,0,0.09067897002152699,0
18789,0,0.12362716639423804,0
58201,0,0.06058411595143365,0
25515,0,0.07634506534448973,0
28701,0,0.16038765113640244,0
23269,0,0.16093147832198587,0
39017,0,0.16636636276761588,0
31139,0,0.112838269799199,0
61433,1,0.08248977591770834,0
50730,0,0.08020854860082392,0
50891,1,0.15412754386877583,0
661,0,0.06491314332983321,0
48753,0,0.14284250026031442,0
30511,0,0.09276101276812684,0
62731,0,0.10660890069976935,0
49328,0,0.17502604541422784,0
10757,1,0.6766179668711866,1
81361,0,0.11583635264824484,0
14639,0,0.11363145774164587,0
40885,0,0.16398256151899018,0
28719,0,0.1010318764087183,0
57570,0,0.08675469672832958,0
71224,0,0.18242555596604668,0
42848,0,0.1190980382530471,0
38270,1,0.8914805020705376,1
31989,0,0.1109842967103833,0
71924,0,0.15097637065428324,0
82800,0,0.10793431284147322,0
5451,0,0.16125271757997148,0
75745,1,0.24346578532752103,0
31211,0,0.10171350718521852,0
49796,0,0.0648473967738441,0
37781,0,0.16557965044897316,0
57363,0,0.059109292605701816,0
6966,0,0.12338612369523994,0
80475,0,0.16823396001273253,0
22346,1,0.16279139948974342,0
39307,0,0.061804503450197924,0
36067,1,0.7056901286942328,1
12992,0,0.21029584801030587,0
38707,0,0.16138997306322622,0
57105,1,0.944590132170148,1
62168,0,0.13295851509565068,0
27141,0,0.11613604660505926,0
31642,1,0.7054705894946381,1
17287,0,0.05719681282314501,0
27819,0,0.07841744892910486,0
44319,0,0.099598585937389,0
38781,0,0.13133568296412212,0
72150,0,0.13419197509113664,0
20233,0,0.06690946776210509,0
49578,0,0.07131102664654493,0
81327,0,0.17476618958133797,0
52577,1,0.14405029895756394,0
29508,0,0.13990282184638403,0
45022,0,0.052002110752020325,0
41690,0,0.07982094667045612,0
81051,0,0.09482571113361733,0
28274,0,0.1253766905926155,0
11519,0,0.07723108941053984,0
12855,1,0.6978958788234744,1
22750,1,0.17988310052833442,0
55041,0,0.1249972218335602,0
40822,1,0.13116890401557135,0
72572,0,0.09673861854305049,0
62917,1,0.11930368898548281,0
69261,0,0.08990425009538149,0
72641,0,0.059837557789699465,0
39843,0,0.08014825470826657,0
4884,0,0.0597241014726304,0
4999,0,0.07055233663754942,0
43614,0,0.19208168792775743,0
25671,1,0.9543431757166907,1
3834,1,0.7639282703243557,1
33185,0,0.18096282446499232,0
32056,1,0.1742033501572679,0
79952,0,0.06605690760263484,0
62902,0,0.05926475283507808,0
324,0,0.1042780698368859,0
56639,1,0.9905776637165637,1
60407,0,0.07249762034138695,0
35133,0,0.16438735811347924,0
19124,1,0.0798855201274948,0
67879,0,0.0643132398655741,0
75627,0,0.10844879954964391,0
6805,0,0.12382850376880057,0
16543,1,0.9448797428114883,1
11790,0,0.09626194512138928,0
547,0,0.07951884878302434,0
42427,0,0.058572290627984636,0
26411,0,0.0524021602215269,0
70524,0,0.15802353976153366,0
69551,0,0.15011132525117246,0
47979,1,0.9399641688654797,1
23762,1,0.12933564498767966,0
60981,0,0.09135721799452551,0
53734,0,0.1343032217516071,0
41342,0,0.2446639548556012,0
64368,0,0.1062620378534073,0
19630,1,0.13618015793513708,0
10606,0,0.12156832920737365,0
43316,0,0.09348652055579827,0
52529,0,0.06648533318788598,0
14240,0,0.11389859326444797,0
25386,0,0.7319443597453348,1
43194,0,0.14018013260588819,0
2274,1,0.11483581131179463,0
45099,0,0.1865995451675036,0
7486,0,0.12797056996622763,0
46102,0,0.09639881008155488,0
8020,0,0.12867851464928684,0
61672,0,0.14527715972995908,0
78236,0,0.08875571767824582,0
62594,0,0.10066956100414656,0
63474,0,0.17443081190430187,0
4373,0,0.13559182092165234,0
44446,0,0.1294811330166085,0
14335,0,0.17360170675469613,0
9067,0,0.0931372140355324,0
24949,1,0.7880261714890479,1
1782,1,0.7900380852686997,1
41990,0,0.17005435992489676,0
65505,0,0.0904825770131244,0
79859,0,0.1659123795294002,0
64509,0,0.0915879373276054,0
42237,0,0.1753569694741174,0
12631,0,0.14471509294082546,0
68,0,0.13929701464941957,0
40699,0,0.08057758999918027,0
31651,0,0.14856745775362284,0
10078,1,0.9999999993291859,1
22264,0,0.09735985657950089,0
17598,0,0.14522837784963796,0
65467,0,0.7880106556127535,1
57282,0,0.11165688005077094,0
80526,0,0.15928431386469974,0
29723,0,0.14462273052637756,0
28953,0,0.07199140514704577,0
10433,0,0.13965598065994794,0
46103,0,0.1057891423389776,0
5442,0,0.1828694087558429,0
55553,1,0.08077031140327913,0
32722,1,0.9639075505646242,1
14502,0,0.09869431299365343,0
28791,0,0.08429280175948195,0
46728,0,0.09418033068489129,0
4104,0,0.1295397965337783,0
14453,0,0.08710026347560644,0
80418,0,0.08683212141173814,0
46481,0,0.08341486919464419,0
53868,0,0.1155696681848362,0
31010,1,0.18143632827080877,0
82853,0,0.15214422167261152,0
30864,0,0.07538106584943512,0
65089,0,0.09101200985493187,0
62849,1,0.15712512631392175,0
65791,1,0.10791990231791256,0
16420,1,0.08304805115460649,0
64499,0,0.12141838689813095,0
62790,0,0.17674389879232386,0
73614,0,0.11937299927942545,0
31388,1,0.7692606410459207,1
41870,1,0.15633753364749164,0
57722,0,0.15083594813479462,0
29466,1,0.12698656472084288,0
51221,0,0.0596569354903111,0
47896,0,0.11059433254710753,0
37551,0,0.05408195511918203,0
12848,0,0.16602388916827068,0
74009,1,0.11041744950493157,0
44571,0,0.0878551459506653,0
77013,0,0.1797681421210104,0
2607,0,0.08316697377959971,0
30505,0,0.21231790514980223,0
28901,1,0.7965614080384266,1
75870,0,0.11818444068879308,0
24675,0,0.11163470994910753,0
22595,0,0.09459325446490156,0
14580,0,0.10676069768537307,0
50487,0,0.12027250794076548,0
73215,1,0.9527523191935829,1
47485,0,0.08580811850021294,0
3807,0,0.15093170432476813,0
56067,1,0.09894219786935723,0
11037,0,0.06643698960374825,0
46494,0,0.12284251931726224,0
74498,0,0.6489064423188252,1
48100,0,0.1818253215942731,0
28790,0,0.08824214588499187,0
42287,1,0.8853726578688185,1
70288,0,0.11395149634418686,0
36860,0,0.10080695916625747,0
82480,0,0.1794095216280324,0
75581,0,0.08213485600574812,0
17919,1,0.15565539383148175,0
56786,0,0.11808113745909336,0
78066,0,0.05945519169938671,0
60965,1,0.7301435788932836,1
72916,0,0.1824126345955207,0
30306,0,0.15642074496090105,0
74064,0,0.13709016510481353,0
42089,0,0.13526315782729026,0
40,0,0.16892938252279668,0
64954,0,0.13743284307914597,0
14629,0,0.06121342058666539,0
19390,0,0.15722011610820058,0
21690,0,0.42326757735671644,1
38412,0,0.061671138834868335,0
52653,0,0.17275792675741689,0
49513,0,0.0924754449529983,0
50294,0,0.07099001080645329,0
59449,0,0.07659944412056507,0
32427,0,0.07702026556981846,0
6617,0,0.07377882643961267,0
11347,0,0.12260555758979115,0
63942,0,0.11226724216233896,0
17981,0,0.14868588203383282,0
81930,0,0.14868114548651742,0
15387,0,0.16617904442876227,0
20138,0,0.1303180174273991,0
57632,0,0.171009548066902,0
39372,1,0.46547815999227665,1
69467,0,0.017495594078261217,0
26581,0,0.18560991495892845,0
42069,0,0.062414777268025926,0
27556,1,0.29543827201352285,1
24632,0,0.12054105281420403,0
14741,0,0.12447796233341477,0
67586,0,0.08054975589002339,0
71514,0,0.1983377441571588,0
19511,0,0.13855130398585694,0
40294,1,0.127713215462748,0
77819,0,0.1368522897543453,0
51842,0,0.15959814173361583,0
69986,0,0.13967471272889698,0
42988,0,0.13183109329538245,0
30686,0,0.08057668510028143,0
57944,0,0.15503773723205552,0
9646,0,0.1436663010428458,0
70564,0,0.08746272345658569,0
7869,1,0.1649969621523957,0
27452,1,0.46874364563758675,1
31759,0,0.12795292448237033,0
54940,0,0.1681895101903264,0
39332,0,0.08763118886392933,0
77535,0,0.1377024930614532,0
55500,0,0.15771345395693415,0
13859,0,0.16831949131325505,0
24637,0,0.09067043058306097,0
13975,1,0.6221881781624787,1
63517,0,0.16812958146550355,0
67760,0,0.06828462594810203,0
80519,0,0.14219412928250735,0
37640,0,0.0924434684246981,0
30351,0,0.9026298608008796,1
26131,0,0.08185681706522666,0
58802,1,0.13601249141491345,0
68900,1,0.9299479145265012,1
53177,0,0.05719287909814736,0
72515,1,0.9000958887595435,1
50105,0,0.12475677175355054,0
74378,0,0.1639801267548098,0
82965,0,0.15387812006019147,0
18496,0,0.1638399363229999,0
15269,0,0.07005296836231714,0
4055,1,0.9963347453822924,1
68748,1,0.13841547189047582,0
20697,1,0.05950746805256287,0
62269,0,0.05787068467700091,0
8554,0,0.11924878076678024,0
28578,0,0.06960605957490289,0
69619,0,0.10152171369941909,0
23888,0,0.16478025620751452,0
6965,0,0.06442508002860882,0
10598,0,0.2015290463793963,0
59773,0,0.15614973237135354,0
77873,0,0.13279834134159202,0
46842,1,0.19046958943563833,0
25128,0,0.10544820139688833,0
74428,0,0.16360185522057943,0
69636,0,0.10184688262409829,0
5020,0,0.1273336738197225,0
62647,0,0.05944240462170829,0
43994,0,0.0994677863348994,0
45123,0,0.09158365214838225,0
65404,0,0.08296791789317351,0
60113,0,0.16389516469246768,0
32601,0,0.16599934240689873,0
16107,0,0.0763425064112279,0
78663,0,0.06794609946417761,0
9512,0,0.1362725885026616,0
49334,0,0.0743375240540786,0
26878,0,0.132852249962074,0
67239,0,0.12291239128919804,0
43019,0,0.08972749483483455,0
45837,0,0.16216878374992005,0
38441,0,0.14895532750054913,0
71956,1,0.7130491768658732,1
65661,0,0.059269788767385076,0
53266,0,0.14791552354834595,0
19464,1,0.07341066603901808,0
30796,0,0.2197753242986214,0
82962,0,0.1266321904828078,0
38813,0,0.08366483744565786,0
27030,0,0.09074889490576359,0
50037,0,0.09703085408080635,0
37357,0,0.17031817472036961,0
8536,0,0.07902755147878582,0
79333,0,0.09865865111721872,0
18183,1,0.4607001055480912,1
51236,0,0.045096452932425646,0
30052,0,0.09906834431323716,0
54227,0,0.14971292422833873,0
80467,0,0.7848327620321449,1
21831,0,0.14047495538894342,0
13051,1,0.9220317219273502,1
8930,0,0.08776267904934232,0
55923,1,0.16524621521793306,0
24533,0,0.10589138012003271,0
22051,0,0.16800356103584121,0
59536,0,0.10103792400234324,0
27341,0,0.13058235664645146,0
15902,0,0.14672157214764167,0
3112,0,0.10821335615597028,0
48984,0,0.11669780999578343,0
23813,0,0.14769180859246653,0
12222,0,0.8019759515092608,1
19809,0,0.10811766794593555,0
20169,1,0.19137593702324363,0
41085,0,0.12021141115674683,0
73230,0,0.10728516534390978,0
81822,1,0.2306438849362322,0
6256,1,0.9497438218734805,1
64139,0,0.20546641095914958,0
34993,0,0.13722306774947382,0
